Enabled,Device,Brand,Carrier,Storage Capacity,Category,Condition,Price,Sort Order
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Brand New,0.0,3199
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Flawless,0.0,3200
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Good,0.0,3201
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Fair,0.0,3202
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Minor Damage,0.0,3203
false,iPhone 5c,Apple,AT&T,8GB,Cell Phone,Broken,0.0,3204
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Brand New,0.0,3205
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Flawless,0.0,3206
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Good,0.0,3207
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Fair,0.0,3208
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Minor Damage,0.0,3209
false,iPhone 5c,Apple,T-Mobile,8GB,Cell Phone,Broken,0.0,3210
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Brand New,0.0,3211
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Flawless,0.0,3212
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Good,0.0,3213
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Fair,0.0,3214
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Minor Damage,0.0,3215
false,iPhone 5c,Apple,Verizon,8GB,Cell Phone,Broken,0.0,3216
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Brand New,0.0,3217
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Flawless,0.0,3218
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Good,0.0,3219
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Fair,0.0,3220
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Minor Damage,0.0,3221
false,iPhone 5c,Apple,Other,8GB,Cell Phone,Broken,0.0,3222
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Brand New,0.0,3223
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Flawless,0.0,3224
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Good,0.0,3225
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Fair,0.0,3226
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Minor Damage,0.0,3227
false,iPhone 5c,Apple,Unlocked,8GB,Cell Phone,Broken,0.0,3228
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Brand New,0.0,3229
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Flawless,0.0,3230
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Good,0.0,3231
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Fair,0.0,3232
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Minor Damage,0.0,3233
false,iPhone 5c,Apple,AT&T,16GB,Cell Phone,Broken,0.0,3234
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Brand New,0.0,3235
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Flawless,0.0,3236
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Good,0.0,3237
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Fair,0.0,3238
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Minor Damage,0.0,3239
false,iPhone 5c,Apple,T-Mobile,16GB,Cell Phone,Broken,0.0,3240
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Brand New,0.0,3241
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Flawless,0.0,3242
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Good,0.0,3243
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Fair,0.0,3244
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Minor Damage,0.0,3245
false,iPhone 5c,Apple,Verizon,16GB,Cell Phone,Broken,0.0,3246
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Brand New,0.0,3247
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Flawless,0.0,3248
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Good,0.0,3249
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Fair,0.0,3250
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Minor Damage,0.0,3251
false,iPhone 5c,Apple,Other,16GB,Cell Phone,Broken,0.0,3252
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Brand New,0.0,3253
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Flawless,0.0,3254
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Good,0.0,3255
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Fair,0.0,3256
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Minor Damage,0.0,3257
false,iPhone 5c,Apple,Unlocked,16GB,Cell Phone,Broken,0.0,3258
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Brand New,0.0,3259
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Flawless,0.0,3260
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Good,0.0,3261
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Fair,0.0,3262
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Minor Damage,0.0,3263
false,iPhone 5c,Apple,AT&T,32GB,Cell Phone,Broken,0.0,3264
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Brand New,0.0,3265
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Flawless,0.0,3266
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Good,0.0,3267
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Fair,0.0,3268
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Minor Damage,0.0,3269
false,iPhone 5c,Apple,T-Mobile,32GB,Cell Phone,Broken,0.0,3270
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Brand New,0.0,3271
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Flawless,0.0,3272
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Good,0.0,3273
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Fair,0.0,3274
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Minor Damage,0.0,3275
false,iPhone 5c,Apple,Verizon,32GB,Cell Phone,Broken,0.0,3276
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Brand New,0.0,3277
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Flawless,0.0,3278
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Good,0.0,3279
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Fair,0.0,3280
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Minor Damage,0.0,3281
false,iPhone 5c,Apple,Other,32GB,Cell Phone,Broken,0.0,3282
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Brand New,0.0,3283
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Flawless,0.0,3284
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Good,0.0,3285
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Fair,0.0,3286
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Minor Damage,0.0,3287
false,iPhone 5c,Apple,Unlocked,32GB,Cell Phone,Broken,0.0,3288
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Brand New,0.0,3289
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Flawless,0.0,3290
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Good,0.0,3291
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Fair,0.0,3292
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Minor Damage,0.0,3293
false,iPhone 5s,Apple,AT&T,16GB,Cell Phone,Broken,0.0,3294
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Brand New,0.0,3295
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Flawless,0.0,3296
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Good,0.0,3297
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Fair,0.0,3298
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Minor Damage,0.0,3299
false,iPhone 5s,Apple,T-Mobile,16GB,Cell Phone,Broken,0.0,3300
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Brand New,0.0,3301
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Flawless,0.0,3302
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Good,0.0,3303
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Fair,0.0,3304
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Minor Damage,0.0,3305
false,iPhone 5s,Apple,Verizon,16GB,Cell Phone,Broken,0.0,3306
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Brand New,0.0,3307
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Flawless,0.0,3308
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Good,0.0,3309
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Fair,0.0,3310
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Minor Damage,0.0,3311
false,iPhone 5s,Apple,Other,16GB,Cell Phone,Broken,0.0,3312
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Brand New,0.0,3313
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Flawless,0.0,3314
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Good,0.0,3315
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Fair,0.0,3316
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Minor Damage,0.0,3317
false,iPhone 5s,Apple,Unlocked,16GB,Cell Phone,Broken,0.0,3318
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Brand New,0.0,3319
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Flawless,0.0,3320
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Good,0.0,3321
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Fair,0.0,3322
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Minor Damage,0.0,3323
false,iPhone 5s,Apple,AT&T,32GB,Cell Phone,Broken,0.0,3324
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Brand New,0.0,3325
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Flawless,0.0,3326
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Good,0.0,3327
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Fair,0.0,3328
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Minor Damage,0.0,3329
false,iPhone 5s,Apple,T-Mobile,32GB,Cell Phone,Broken,0.0,3330
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Brand New,0.0,3331
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Flawless,0.0,3332
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Good,0.0,3333
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Fair,0.0,3334
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Minor Damage,0.0,3335
false,iPhone 5s,Apple,Verizon,32GB,Cell Phone,Broken,0.0,3336
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Brand New,0.0,3337
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Flawless,0.0,3338
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Good,0.0,3339
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Fair,0.0,3340
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Minor Damage,0.0,3341
false,iPhone 5s,Apple,Other,32GB,Cell Phone,Broken,0.0,3342
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Brand New,0.0,3343
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Flawless,0.0,3344
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Good,0.0,3345
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Fair,0.0,3346
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Minor Damage,0.0,3347
false,iPhone 5s,Apple,Unlocked,32GB,Cell Phone,Broken,0.0,3348
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Brand New,0.0,3349
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Flawless,0.0,3350
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Good,0.0,3351
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Fair,0.0,3352
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Minor Damage,0.0,3353
false,iPhone 5s,Apple,AT&T,64GB,Cell Phone,Broken,0.0,3354
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Brand New,0.0,3355
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Flawless,0.0,3356
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Good,0.0,3357
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Fair,0.0,3358
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Minor Damage,0.0,3359
false,iPhone 5s,Apple,T-Mobile,64GB,Cell Phone,Broken,0.0,3360
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Brand New,0.0,3361
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Flawless,0.0,3362
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Good,0.0,3363
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Fair,0.0,3364
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Minor Damage,0.0,3365
false,iPhone 5s,Apple,Verizon,64GB,Cell Phone,Broken,0.0,3366
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Brand New,0.0,3367
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Flawless,0.0,3368
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Good,0.0,3369
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Fair,0.0,3370
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Minor Damage,0.0,3371
false,iPhone 5s,Apple,Other,64GB,Cell Phone,Broken,0.0,3372
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Brand New,0.0,3373
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Flawless,0.0,3374
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Good,0.0,3375
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Fair,0.0,3376
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Minor Damage,0.0,3377
false,iPhone 5s,Apple,Unlocked,64GB,Cell Phone,Broken,0.0,3378
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Brand New,0.0,3379
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Flawless,0.0,3380
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Good,0.0,3381
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Fair,0.0,3382
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Minor Damage,0.0,3383
false,iPhone SE 1st Gen (2016),Apple,AT&T,16GB,Cell Phone,Broken,0.0,3384
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Brand New,0.0,3385
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Flawless,0.0,3386
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Good,0.0,3387
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Fair,0.0,3388
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Minor Damage,0.0,3389
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,16GB,Cell Phone,Broken,0.0,3390
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Brand New,0.0,3391
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Flawless,0.0,3392
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Good,0.0,3393
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Fair,0.0,3394
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Minor Damage,0.0,3395
false,iPhone SE 1st Gen (2016),Apple,Verizon,16GB,Cell Phone,Broken,0.0,3396
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Brand New,0.0,3397
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Flawless,0.0,3398
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Good,0.0,3399
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Fair,0.0,3400
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Minor Damage,0.0,3401
false,iPhone SE 1st Gen (2016),Apple,Other,16GB,Cell Phone,Broken,0.0,3402
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Brand New,0.0,3403
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Flawless,0.0,3404
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Good,0.0,3405
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Fair,0.0,3406
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Minor Damage,0.0,3407
false,iPhone SE 1st Gen (2016),Apple,Unlocked,16GB,Cell Phone,Broken,0.0,3408
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Brand New,0.0,3409
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Flawless,0.0,3410
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Good,0.0,3411
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Fair,0.0,3412
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Minor Damage,0.0,3413
false,iPhone SE 1st Gen (2016),Apple,AT&T,32GB,Cell Phone,Broken,0.0,3414
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Brand New,0.0,3415
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Flawless,0.0,3416
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Good,0.0,3417
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Fair,0.0,3418
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Minor Damage,0.0,3419
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,32GB,Cell Phone,Broken,0.0,3420
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Brand New,0.0,3421
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Flawless,0.0,3422
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Good,0.0,3423
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Fair,0.0,3424
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Minor Damage,0.0,3425
false,iPhone SE 1st Gen (2016),Apple,Verizon,32GB,Cell Phone,Broken,0.0,3426
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Brand New,0.0,3427
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Flawless,0.0,3428
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Good,0.0,3429
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Fair,0.0,3430
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Minor Damage,0.0,3431
false,iPhone SE 1st Gen (2016),Apple,Other,32GB,Cell Phone,Broken,0.0,3432
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Brand New,0.0,3433
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Flawless,0.0,3434
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Good,0.0,3435
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Fair,0.0,3436
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Minor Damage,0.0,3437
false,iPhone SE 1st Gen (2016),Apple,Unlocked,32GB,Cell Phone,Broken,0.0,3438
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Brand New,0.0,3439
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Flawless,0.0,3440
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Good,0.0,3441
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Fair,0.0,3442
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Minor Damage,0.0,3443
false,iPhone SE 1st Gen (2016),Apple,AT&T,64GB,Cell Phone,Broken,0.0,3444
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Brand New,0.0,3445
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Flawless,0.0,3446
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Good,0.0,3447
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Fair,0.0,3448
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Minor Damage,0.0,3449
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,64GB,Cell Phone,Broken,0.0,3450
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Brand New,0.0,3451
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Flawless,0.0,3452
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Good,0.0,3453
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Fair,0.0,3454
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Minor Damage,0.0,3455
false,iPhone SE 1st Gen (2016),Apple,Verizon,64GB,Cell Phone,Broken,0.0,3456
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Brand New,0.0,3457
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Flawless,0.0,3458
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Good,0.0,3459
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Fair,0.0,3460
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Minor Damage,0.0,3461
false,iPhone SE 1st Gen (2016),Apple,Other,64GB,Cell Phone,Broken,0.0,3462
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Brand New,0.0,3463
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Flawless,0.0,3464
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Good,0.0,3465
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Fair,0.0,3466
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Minor Damage,0.0,3467
false,iPhone SE 1st Gen (2016),Apple,Unlocked,64GB,Cell Phone,Broken,0.0,3468
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Brand New,0.0,3469
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Flawless,0.0,3470
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Good,0.0,3471
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Fair,0.0,3472
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Minor Damage,0.0,3473
false,iPhone SE 1st Gen (2016),Apple,AT&T,128GB,Cell Phone,Broken,0.0,3474
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Brand New,0.0,3475
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Flawless,0.0,3476
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Good,0.0,3477
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Fair,0.0,3478
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Minor Damage,0.0,3479
false,iPhone SE 1st Gen (2016),Apple,T-Mobile,128GB,Cell Phone,Broken,0.0,3480
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Brand New,0.0,3481
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Flawless,0.0,3482
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Good,0.0,3483
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Fair,0.0,3484
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Minor Damage,0.0,3485
false,iPhone SE 1st Gen (2016),Apple,Verizon,128GB,Cell Phone,Broken,0.0,3486
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Brand New,0.0,3487
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Flawless,0.0,3488
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Good,0.0,3489
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Fair,0.0,3490
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Minor Damage,0.0,3491
false,iPhone SE 1st Gen (2016),Apple,Other,128GB,Cell Phone,Broken,0.0,3492
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Brand New,0.0,3493
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Flawless,0.0,3494
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Good,0.0,3495
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Fair,0.0,3496
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Minor Damage,0.0,3497
false,iPhone SE 1st Gen (2016),Apple,Unlocked,128GB,Cell Phone,Broken,0.0,3498
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Brand New,0.0,3499
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Flawless,0.0,3500
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Good,0.0,3501
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Fair,0.0,3502
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Minor Damage,0.0,3503
false,iPhone 6,Apple,AT&T,16GB,Cell Phone,Broken,0.0,3504
false,iPhone 6,Apple,T-Mobile,16GB,Cell Phone,Brand New,0.0,3505
false,iPhone 6,Apple,T-Mobile,16GB,Cell Phone,Flawless,0.0,3506
false,iPhone 6,Apple,T-Mobile,16GB,Cell Phone,Good,0.0,3507
false,iPhone 6,Apple,T-Mobile,16GB,Cell Phone,Fair,0.0,3508
